corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
966092,0.392537951,5,1858-09-25,leader,"518; hewing and distribution of printed matter without authority, 176; unlicensed opening of wine and coffee shops, 892; manufacture and possession of arms and powder, 892; violation of game-laws, 30,848; penal offences and marauding, 961; smuggling, 2389; using postage-stamps that have already served, 3970; other postal offences, 132; offences against forest-laws, 42,686; offences against carrying laws, 1836; other offences unspecified, 8112.  The observations in a previous number as to the ignorance of English by the police authorities who undertake the office of censor of English papers have borne good fruits. The Leader was not stopped in the post last week.  GERMANY.  (From our own Correspondent.)  September 23.  Last week I reported warnings, stoppages, and confiscations of journals, this week I have to report two more confiscations, viz. that of the Prussian journals, Volks-Zeitung and National-Zeitung; the first for lese-Majesty-wegen Verletzung der Ehrfurcht gegen den König (literally for a breach of the reverence due to the King), the second without any reason given by the police, but it is presumed in consequence of an article headed 'No Co-regency.' The editor momentarily informs his subscribers, who, besides being deprived of the news of the day, lose their money, that no grounds were stated, nor did the authorities condescend to serve him with a written notification, which is evidence: that a new system of repression has been introduced, because formerly a written statement of the reasons for the confiscation used to be given, as likewise extracts from the law which had been infringed. The question which the National ventured to discuss is that which forms the chief topic",FALSE,FALSE,FALSE,FALSE,,,,
342071,0.369819611,5,1846-01-03,star,"LAWES, MONMOUTH.—From the letters received here this morning, it appears there has been a dreadful storm along the south-east coast. On Saturday night, the 27th instant, the gale increased to a perfect hurricane, and several vessels were damaged doubling Beachy Head. About one o'clock on Sunday morning, a large Dutch East Indiaman, name unknown, came ashore on the coast of Pevensey, a little to the north-east of the Head, the wind blowing tremendously and the sea running mountains high. Eighteen of the crew out of two or three and thirty on board, succeeded in landing in safety in their own boat, and it appeared from their statement that the ship was bound from Batavia to Amsterdam, laden with a valuable cargo of coffee, sugar, and indigo. The greatest apprehensions were entertained for the safety of the captain of the vessel, who, steadfast to the trust reposed in him, remained on board with the mate and twelve or thirteen of the crew, but it was not until Sunday forenoon that any assistance could be afforded them. Their situation during that dreadful night, on such a shore, with a gale from the S.S.W., and the sea continually breaking over their ill-fated vessel, was truly awful. In the forenoon of Sunday, however, a small pleasure boat belonging to Pevensey, named the Rebecca, manned by two pilots, named Pierce and Wood, and three of the coast guard, named Oliver, Warnell, and Fleming, put off to the assistance of the crew of the East Indiaman, and succeeded in reaching her. From the violence of the gale, however, and the sea continually breaking over the wreck, they were unable to effect their purpose, of bringing off the captain and the remaining of the crew; but, with determined perseverance, they lay by, watching for a",FALSE,FALSE,FALSE,FALSE,,,,
71266,0.366203517,5,1850-07-06,star,"MAIDSTONE.—The bines continue to grow vigorously, and are now 'shaking hands' across the alley. No increase is visible in the number of fly. We had a thunder storm on Wednesday night, and such a fall of hail, or rather of flat pieces of ice, on Friday, as has seldom been witnessed. The last three or four nights have been cold. With the exception of a little 'wh pping,' however, scarcely any effect is visible in the grounds, as resulting from these causes. In this immediate district we have found no trace of mould. At present everything bids fair for a crop.  TURNMERE.—The hops in this district are getting on remarkably well. They are perfectly free from fly, though perhaps not quite so forward as at some seasons. I have been through the principal grounds round Hadlow, Gold Hill-green, and Peckham, and find them all equally good. A gentleman, connected with the trade was commissioned by a factor to send him all the fly he could get. I think he said he found half a dozen after looking through as many acres, but did not suppose he could find another for a sovereign.  FARNIHAM, ALTON, AND COUNTRY DISTRICTS.—Since our last report we have been visited with a high temperature, accompanied with heavy thunder storms. The plant has, of course, made great progress, and there are very few fly to be seen.",FALSE,FALSE,FALSE,FALSE,,,,
540634,0.384747654,5,1844-06-29,star,"NEWCASTLE CORN MARKET, JUNE 22.—At our market this morning we had a good show of Wheat for the season, but the arrivals coastways being extremely trifling, amounting only to fifty quarters, a clearance was steadily effected at the fall rates of this day week. For free foreign there was a steady inquiry at about previous prices, but in bonded no transactions transpired to our knowledge. In the early part of the week a rather better feeling prevailed the flour trade, but since then the market has flagged a little, and the sales effected have been to a trifling extent; still, however, we cannot quote prices any lower, the quantity here being of too insignificant an amount to induce holders to press business at any decline. In rye little passing. In barley some large transactions have occurred during the week for shipment coastways, and the free stocks being now reduced within a moderate compass, holders seem unwilling to sell excepting at some further advance, which our dealers resist complying with for the present.",FALSE,FALSE,FALSE,FALSE,,,,
1189137,0.364519686,5,1888-02-15,circ,"PURCHASE—continued.  Jones, E., 77 Queen Street, Cheapside, London, E.C. Cruise of the “Marchesa,” 2 vols. Chippendale’s Gentleman’s and Cabinetmaker’s Directory Clarissa Harlowe. Good old edit. Sir Charles Grandison. Good old edit. Hamerton’s Etchers and Etching. Other than 1st edit. Vanty Fair. A set from commencement Huxley’s Introduction to Perspective The Highland Society’s Gaelic Dictionary Paterson’s Road Book. Cheap copy Burton’s Thousand and One Nights, 10 vols. Tyndall’s Molecular Physics, 8vo. Researches in Diamagnetism, 8vo. Hours of Exercise in the Alps, or. 8vo. Constitution of the Universe Todd, Bowman, and Beale’s Physiological Anatomy. Vol. 2 Caird’s Problem of Philosophy Agassiz’s Principles of Zoology Lewes’ History of Science Any of the separately published Addresses of the Presidents of the British Association since 1874 Nicholas’ (Sir Harris) Chronology of History Life of Baron Bunsen, 2 vols. Jones’ (Bence) History of the Royal Institution, 2 vols. Bunsen’s Egypt Foster’s Physiology. 3rd edit. Palliser’s Solitary Hunter Croker’s Stories for Children Sporting Mirror, 10 vols. (or a set without Vol. 9) Galton’s Addresses on the Construction of Hospitals Miller’s Elements of Chemistry, 3 vols. 1885 Cheshire Notes and Queries. 1886 Belcher’s List of the Arctic Voyages in Search of Franklin, with Notes by Professor Owen Dasent’s Tales from the Norse Ingleby’s Shakespeare Controversy. 1846 Arago’s Voyage round the World. 1823 Collins’ Account of New South Wales, 2 vols. 4to. 1st edit. 1798-1802 Dieffenbach’s New",FALSE,FALSE,FALSE,FALSE,,,,
1038031,0.356733888,4,1859-03-05,leader,"is published at Richardson Brothers. It proposes a plan ""whereby every man will obtain full and constant employment, with liberal support to the aged and infirm.""  The fourteenth anniversary of the Athenæum Debating Society was celebrated on Wednesday evening by a soiree at the London Coffee-house, the Chairman of London in the chair. This is the chief debating society in the City, and meets at the Guildhall Coffee-house. Several Members of Parliament are enrolled among its members.  IMPERIAL EXPENSES.—The official civil list of the Emperor of the French is twenty-five millions Louis Napoleon, besides this, dips into the revenues of the State domains, which until his accession has always been included in the civil list, and which he has taken care to include in the budget. These revenues amount to seven millions. The Emperor, in addition, has had placed at his disposal all the charitable funds (fonds de secours) of the different Ministerial departments, and which are considerable. Formerly these funds were distributed by the Ministers; they now serve for the private liberalities of the Emperor. We may estimate at a total of about thirty-five millions the sums which enter into the Imperial private purse. Add to this one million to Prince Jerome, 200,000fr. to the Princess Mathilde, one million to Prince Napoleon, plus 800,000fr. extra this year, and we arrive at a fabulous sum, which quadruples the civil list of King Louis Philippe, and doubles that of the former Kings of France.",FALSE,FALSE,FALSE,FALSE,,,,
392578,0.323087811,4,1852-08-07,star,"Arrangements to secure the fullest efficiency in the publishing department will ensure punctual delivery to subscribers and ""the trade."" This matter is of the utmost importance. Insufficient attention to this department heretofore has done immense injury to the circulation of the paper. Arrangements will, therefore, be made by which the paper will, without fail, be on sale at the publishing office",FALSE,FALSE,FALSE,FALSE,,,,
109133,0.344886094,4,1850-06-01,star,"The readers of the ""Northern Star,"" and the Democratic party generally, are informed, that there is now a re-issue of the various Steel engravings lately distributed with the ""Northern Star."" They consist of  Kossuth, Louis BLANC, Ernest JONES, Richard OASTLER, Meagher, Mitchel, Smith O'BRIEN, John Frost.  These Engravings have excited the admiration of every one who has seen them. They are faithful portraits, and are executed in the most brilliant style. Price Fourpence each. There has also been a reprint of the undermentioned portraits, which have been given away at different times with the ""Northern Star,"" and which are striking likenesses, and executed in the most brilliant manner—",FALSE,FALSE,FALSE,FALSE,,,,
420968,0.351210684,4,1845-03-01,star,"FUNERAL OF MR. LAMAN BLANCHARD.—On Saturday afternoon the remains of this truly estimable and much-lamented gentleman were interred in the cemetery at Norwood. He was followed to his last earthly resting-place by a number of his early and valued colleagues in the field of literature, and other friends endeared to him by his warmth and kindness of heart. The chief mourners on the sad occasion were the three sons of Mr. Blanchard, with Mr. Evans, Mr. Keymer, and Mr. Smith, brothers-in-law. There were also present—Mr. E. Tennant, M.P., C. Landseer, R.A., W. Jordan, D. Jerrold, T. Landsseer, F. Stone, George Cruikshank, Kenny Meadows, W. F. Ainsworth, William Hazlitt, W. N. James, Henry Baylis, S. C. Hall, R. Keeley, J. B. Buckstone, Samuel Lover, George Patmore, Mark Lemon, Hurst, Coventry Patmore, Esqrs., &c., amounting altogether to seventy persons, assembled to pay a last tribute of respect to their departed friend.",FALSE,FALSE,FALSE,FALSE,,,,
311818,0.321315229,4,1843-11-25,star,"It was announced some months since, says the Times, that it was the intention of the beads of the Roman church to have the name of Mr. O'Connell inserted in the Book of Common Prayer, immediately after that of Her Majesty. Whether the design has been actually carried into effect or not there are no means of ascertaining; but the following paragraph, extracted from the Freeman's Journal, would imply that such was really the case, and the more so as a similar announcement was made in a late number of a Queen's County paper:—  ""On last Sunday the holy and adorable sacrifice of the mass was offered up in the parish church of Ballintruss, county of Donegal, by the Rev. Maurice Tunney, Roman Catholic clergyman, for the spiritual and temporal benefit of the Liberator. The Rev. Gentleman was joined by the entire congregation, who seemed, on that occasion, to redouble their fervour and devotion.""",FALSE,FALSE,FALSE,FALSE,,,,
15305,0.334519506,4,1844-12-28,star,"NOW READY, price One Shilling, ""THE THREE IMPOSTORS,"" translated (with notes and illustrations) from the French edition of the work published at Amsterdam, 1776.  This is the first and only edition of this celebrated and ancient book, ever published in the English language. In addition to the work, in its pages will be found ""Dissertations on the Book entitled 'The Three Impostors.'"" By M. de la Monnoye, M. Pierre Frederic Arpe, author of an Apology for Baulini, &c., &c. The whole is printed in a clear and beautiful type; and may be had of Mr. Watson, 5, Paul's Alley, London.  The delay in publishing has been caused by the difficulty of procuring a printer.  J. Myles, Overgate, Dundee; and all useful booksellers in Great Britain and Ireland.",FALSE,FALSE,FALSE,FALSE,,,,
263696,0.330027521,4,1849-05-19,star,"across the street. Biers were continually meeting one, with colourless lips peeping from the breathing-hole in the blankets which covered them.  INSURRECTIONS IN THE RHINE PROVINCES.  A letter from Elberfeld of the 8th inst., in the 'Düsseldorfer Zeitung,' states that riots of a very serious nature took place in that city on the 7th and 8th. Elberfeld was the meeting-place of the Landwehr from the manufacturing districts of Rhenish Prussia, when that formidable body of militia consulted about the steps to be taken, and, resolving to obey the dictates of the Frankfurt-Cabinet, refused to assemble and listen to the commands of the Prussian ministers, Brandenburg and Manteuffel. Large bodies of troops of the line were consequently sent to Elberfeld to reduce the Landwehr, but it appears these troops used very little speed, for they had not arrived there on the evening of the 7th. In consequence of some misunderstanding between the Landwehr and the municipal authorities, the former captured the Mayor of Elberfeld, M. Von Carnap, who, however, succeeded in making his escape after a short confinement. The furious crowd then proceeded to demolish the Casino. The night passed amidst the greatest excitement, and when the post left, on the morning of the 8th, the various companies of the Landwehr, fully armed and organised, had taken up their position near the railroad terminus to repel any advance of the troops that might come by railway. The great meeting of the deputies from the town councils of the Rhenish province was held on the 8th, in the noble hall of the Casino in this city. The deputies, after a long and animated discussion, agreed to a declaration to the effect that they acknowledge the German constitution voted by the Frankfort Assembly as binding; that during the conflict originated by the Prussian government, they will take the",FALSE,FALSE,FALSE,FALSE,,,,
244977,0.349675477,4,1850-05-11,star,"chester, at nine o'clock on Saturday, the 4th of May, to sign the inquisition. When the jury re-assembled Mr. Wheeler attended to give an explanation of his conduct. He denied the statement of Hannan, that he had threatened to send them to Ireland, and asserted on the contrary, he had desired him to come with his family to the workhouse and they should be admitted. He procured the necessary orders for their admission the next day; but they did not present themselves, and he thought no more of the case until told that a verdict of manslaughter had been given against him. Notwithstanding this statement the jury declared their determination of adhering to the verdict delivered, and the inquisition was signed.  FATAL ACCIDENT ON THE CHESTER AND HOLYHEAD RAILWAY.—A shocking accident occurred on Monday, in the Belmont Tunnel. Samuel Medway, inspector of works, was walking through the tunnel, as was usual with him, it being a nearer way to Bangor than by the common road, when the 7.35 p.m. up-train entered the tunnel at one end, and a ballast engine at the other end. The tunnel is quite dark in the centre, where they should meet, on account of the curve, and it is supposed that he must have heard the whistle and got out of the way of the ballast engine, but, forgetting that the up-train was due, and not noticing the whistle, as both engines whistled at the same time, he got into the way of the latter, and was struck by the buffer, for his cap was upon it when the train reached the station. A plate-layer coming through the tunnel after the train had passed kicked his foot against the body, which was lifeless on being brought to the station a quarter of an hour afterwards. It was found that the left heel of his boot had been taken quite off, but the foot",FALSE,FALSE,FALSE,FALSE,,,,
335491,0.334823757,4,1842-05-14,star,"FOR BALTIMORE.  [Concluded from page 1.]  The Baltimore Sun, of the 16th inst., says:—  The Baltimore and Ohio Railroad Company have just completed a new and elegant passenger station, on the corner of Gay and South streets, which will be opened for the accommodation of the public on the 1st of January next. The building is two stories high, and is 100 feet in length by 40 feet in width. The lower story is occupied by the ticket office, the baggage room, and the waiting room, and the upper story is devoted to the use of the ladies. The interior of the building is handsomely finished, and the whole structure is a credit to the enterprise of the company. The Baltimore and Ohio Railroad Company have also completed a new and elegant passenger station at Cumberland, which will be opened for the accommodation of the public on the 1st of January next. The building is two stories high, and is 100 feet in length by 40 feet in width. The lower story is occupied by the ticket office, the baggage room, and the waiting room, and the upper story is devoted to the use of the ladies. The interior of the building is handsomely finished, and the whole structure is a credit to the enterprise of the company. The Baltimore and Ohio Railroad Company have also completed a new and elegant passenger station at Cumberland, which will be opened for the accommodation of the public on the 1st of January next. The building is two stories high, and is 100 feet in length by 40 feet in width. The lower story is occupied by the ticket office, the baggage room, and the waiting room, and the upper story is devoted to the use of the ladies. The interior of the building is handsomely finished, and the whole structure is a credit to the enterprise of the company.",FALSE,FALSE,FALSE,FALSE,,,,
1261451,0.358614862,4,1831-05-02,repo,"First Annual Report of the Cork Branch of the Irish Unitarian Christian Society, presented to the General Meeting on the 1st of March, 1831.  In laying before you the First Annual Report of this Branch Society, your Committee desire to express their continued conviction of the great importance of the objects which it contemplates, and of its fitness for their promotion.  They feel assured, that where the great principles of the sufficiency of the Holy Scriptures as the sole rule of faith and practice, and the right and obligation of free inquiry and individual judgment, possess their proper force, no error of an important character can long continue  VOL. V. 2 c",FALSE,FALSE,FALSE,FALSE,,,,
285213,0.301142037,3,1841-03-20,star,"The following is an extract from the London Times, of the 20th ult., giving an account of the proceedings of the House of Commons on the subject of the Irish Church. We give it as a specimen of the manner in which the English press treats the Irish question.  ""Mr. O'Connell, in a speech of extraordinary length, and which was received with great applause, said that he had been accused of being a Papist, and of having endeavoured to introduce the Roman Catholic religion into England. He denied the charge, and said that he had never endeavoured to introduce the Roman Catholic religion into England, but that he had always been opposed to the introduction of the Church of England into Ireland. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment. He had always been opposed to the introduction of the Church of England into Ireland, because he considered it to be a corrupt and unscriptural establishment",FALSE,FALSE,FALSE,FALSE,,,,
226943,0.290993303,3,1845-07-26,star,"THE LONDON GAZETTE OF THE 20TH JULY 1853   THE QUEEN AND ROYAL FAMILY   Her Majesty received the following letters of credence and presentation on Friday last:   From His Highness the Sultan of Turkey, addressed to the Queen, by Ibrahim Pasha, Ambassador Extraordinary and Plenipotentiary of His Majesty the Sultan of Turkey.   From His Majesty the King of Sardinia, addressed to the Queen, by the Marquis de La Motta, Minister Plenipotentiary of His Majesty the King of Sardinia.   From His Majesty the King of Prussia, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Saxony, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Wurtemberg, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister Plenipotentiary of His Majesty the King of Prussia.   From His Majesty the King of Hesse, addressed to the Queen, by Count de Bunsen, Minister",FALSE,FALSE,FALSE,FALSE,,,,
995818,0.288856864,3,1851-11-22,leader,night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was trying night; although the vessel was,FALSE,FALSE,FALSE,FALSE,,,,
226973,0.29684338,3,1845-07-26,star,"SANTO THE SECOND—MATRIMONY. Now, Mrs. Pringle, once for all, I say I will not such extravagance allow! Bills upon bills, and larger every day, Enough to drive a man to drink, I vow! Bonnets, gloves, frippery and trash—nay, nay Tears, Mrs. Pringle, will not gull me now. I say I won't allow ten pounds a week; I can't afford it—Madam, do not speak! In wedding you, I thought I had a treasure; I find myself most miserably mistaken; You rise at ten, then spend the day in pleasure— In fact, my confidence is slightly shaken. Hal! what's that uproar! This, no'm, is my leisure Sufficient noise the slumbering dead to waken! I seek retirement, and I find—a riot; Confound those children, but I'll make them quiet! 'Tis bid.",FALSE,FALSE,FALSE,FALSE,,,,
1115316,0.296174258,3,1852-07-03,leader,"It has been not so much a duty as a delight to record my impressions of the first season of the Quartett Association. My only difficulty has been to satisfy the jealousy of readers who think euology, however conscientious, a proof of weakness, and criticism nothing if not carping and cruel. We are expected to be ""severe,"" and for a critic to simply thank those whose genius has elevated, refreshed, consoled him, is quite unparadonable. Yet, with all the best (or worst) disposition in the world, I have had nothing but approval to record, nothing but satisfaction to express, in reference to this Association. The names of the artists were rich in promise, and no promise remains unfulfilled. I was prepared to hear the best quartet playing in Europe, and allow me to express my persuasion that I have heard it when M.M. Sainton, Piatti, Hill and Cooper, were the executants. I felt that the fact of their constantly playing together was an immense advantage. Let those who have heard them compare the result with quartets played by any other artists, however eminent, but strangers to each other. My only excuse, then, for language that may have seemed exaggeration, is that I have written as I felt. We have had an original piece at every performance; we have had an eminent pianist at every meeting. Delicious Clans, sparkling and brilliant Emile Prudent; Pleyel, queenly and supreme in finished excellence, have charmed and surprised us by turns; and, bring me what names you may, will you forbid me being content with Piatti, with Sainton, with Cooper, with Hill? whether taken singly or in concert? The sixth and last concert nobly crowned the series. The room was crowded with an audience at once discriminating and enthusiastic; and",FALSE,FALSE,FALSE,FALSE,,,,
250283,0.29059568,3,1849-06-16,star,"(race of coals per ton at the close of the market.) Butes's West Hartley, 13s 9d; Buddle's West Hartley, 14s; East Adair's Main, 12s; Hastings Hartley, 13s 6d; Holywell Main, 14s; New Tanfield, 12s 6d; North Percy Hartley, 13s 9d; Ord's Redheugh, 12s 6d; Tanfield Moor, 12s 6d to 12s 9d; Tanfield Moor Butes, 12s 6d; Townley, 14s; West Hartley, 14s; Wail's-end:-Acorn Close, 14s 6d; Bewicke and Co., 14s 6d; Brown's gas, 12s; Gibson, 14s; Hudley, 14s 3d; Hotspur, 13s 9d; Killingworth, 14s 3d; Eden Main, 14s 9d; Lambton Primrose, 14s 9d; Hetton, 16s 3d; Haswell, 16s 6d; Lutton, 14s 9d; Limbleton 15s 9d; Stewart's, 16s 3d; West Belmont, 15s; Whitwell, 14s 6d; Hartleypool, 16s 3d; Heugh Hall, 14s 6d; Kelloe, 15s 6d; South Hartleypool, 15s; West Hartleypool, 15s; Whitworth, 12s 6d; Cowndon Tees, 14s 3d; Denson, 14s; South Durham, 14s 6d; Tees, 16s 3d; West Cornforth, 14s; Antlracite, 26s; Derwent-water Hartley, 18s 6d; Hartley, 18s; Sidney's Hartley, 13s 6",FALSE,FALSE,FALSE,FALSE,,,,
1197054,0.313126296,3,1887-03-15,circ,The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday last:—  ...  The following is a list of the prizes awarded at the Agricultural Show held at the Crystal Palace on Tuesday,FALSE,FALSE,FALSE,FALSE,,,,
1233332,0.272165984,3,1820-03-02,repo,"was of so much utility? or together of some value? I mean the following interesting Collection on the Othervise West Paul, 4to. Bishop Sherlock's Trial of the Witnesses, 8vo.   Most of these works are familiar to the Christian world; there is one, however, which, as it afforded me much instruction and entertainment, on reading it when first published in my youthful days, and as it may be purchased for three half-pence, I cannot help recommending it to young and old, rich and poor, not excepting even learned divines. I mean Bishop Horn's Letter to Dr. Adam Smith on his Life of David Hume. The perusal may not be without its use to those divines who may at any time feel inclined to undertake the arduous task of ""special pleading,"" in the behalf of Unbelievers, and of representing them, if not quite, almost as honest, as sincere, and as excellent characters in the sight of God, as Christians; and this, notwithstanding the very different character given them by our Saviour, so appropriately quoted by one of your Correspondents in your last Number (p. 31). To what he has said on this most important subject, I shall only add my fervent prayer, that those “special pleading” may not, by their unhappy effects on the minds of young persons more particularly, be productive of the bitter fruits of repentance in the mind of the author, whose talents, as generally exerted from the pulpit and the press, in the cause of Christianity, and whose virtues adorn the society, few persons admire more than myself; but who, I fear, has been pulling down, with one hand, part of what he had so nobly built up with the other:  With respect to the Society for Promoting Christian Knowledge, and the numerous list of subscribers, who",FALSE,FALSE,FALSE,FALSE,,,,
5902,0.295078069,3,1862-01-01,ewj,"In a previous number of the Journal, * allusion has been made  * See ""English Woman's Journal,"" Vol. V, p. 204.",FALSE,FALSE,FALSE,FALSE,,,,
1050385,0.312782198,3,1855-12-29,leader,". But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production. But there is no lack of MR. PLANCHE'S accustomed wit, humour, and playful fancy; no lack of that extraordinary success achieved by that production",FALSE,FALSE,FALSE,FALSE,,,,
1168398,0.258477062,2,1888-12-15,circ,"PRICE ONE PENNY.  THE FAMILY CIRCLE.  TUESDAY EDITION OF ""THE CHRISTIAN WORLD.""  Original Tales.  One or more Complete Tales in each Number.  Household-Literature, Pictures, Stories, and Poetry for the Children.  Gems from Transatlantic Journals. Amusing and Instructive. Stray Leaves. Grave and Gay. Question and Answer. Young People's Pastime, &c., &c.",FALSE,FALSE,FALSE,FALSE,,,,
589051,0.26545012,2,1851-03-01,star,"ERASED BY THE EMPEROR OF RUSSIA.  The Consul-General has been ordered to inform Messrs. Dr Barry and Co. that the Revelenta Arabic, they had sent to his Majesty, the Emperor, has, by imperial permission, been forwarded to the Minister of the Imperial Palaces—Russian Consul-General, London, December 2nd, 1847.  From the Right Hon. the Lord Stuart de Decies, Gentlemen—I have derived much benefit from the use of the “Revalenta Food.” It is only due to the public and to yourselves to state, that you are at liberty to make any use of this communication which you may think proper.—I remain, gentlemen, your obedient servant, Stuart de Decies, Dromana, Cappoquin, County Waterford, February 15th, 1848.  Twenty-seven years’ dyspepsia, from which I have suffered great pain and inconvenience, and for which I had consulted the advice of many, has been effectually removed by your excellent Revalenta Arabic Food in six weeks’ time.—Capt. D. B. Bisman, Captain Royal Navy, 4 Park Walk, Little Chelsea, London, October, 1848.  Dear Sir—I will thank you to send me, on receipt of this two ten-pound canisters of your “Revalenta Arabic Food.” I beg to assure you that its beneficial effects have been duly appreciated by, dear sir, yours most respectfully, Tros. Kinc, Major-General, Louis Terrace, Exmouth.  August 17th, 1849.",FALSE,FALSE,FALSE,FALSE,,,,
