corpus_id,score,date,source,article,has-event,has-location,has-space-type
874625,0.632458568,1851-03-29,star,"theirs,  Former exhibitions of this species of popular tyranny and political intolerance, created misunderstanding between the working classes and the well-intentioned of other classes, which years have not sufficed to efface. The name of Chartist has been associated with turbulence and violence, and the ears of all classes have been closed to the arguments that could be induced in favour of a measure, the advocates of which acted so contrary to the first principles of constitutional and social freedom. The position which the Chartists should occupy towards other parties should, we think, form one question for the Conven- tion, in order that it may be authoritatively settled. We trust it will be settled in such a way as to prevent the reproach of either ill manners or political bigotry against the Char- tists as a body. There are more flies caught by honey than vinegar in the world; and Sir Joshua WALMSLEY is not the only person who can admire “the zeal and devotion of Char- tists.” He has already (he says) “taken some leaves out of their book”—a temperate and manly course on their part would induce him to take more. We have repeatedly en- deavoured to show that there is no reason, in principle, why he should stop short of the People’s Charter; and we believe he and his colleagues are discovering for themselves what we have as repeatedly assured them of— namely, that there is no reason whatever in expediency for the course they are pursuing. If, however, the National Reform Association does not see this at present, let it pursue its own course, and the Chartists theirs. There can be no essential antagonism between two such parties. By mutual respect and mutual conciliation, but without compromise of their own peculiar opinions, they may exercise an immediate and powerful influence —",FALSE,FALSE,FALSE
384180,0.631248593,1842-01-15,star,"Thompson's Houses.—The Chartists of this neighbourhood have taken a chamber in which to hold their meetings. They met on last Sunday morning, at ten o'clock, to hear a lecture from Mr. Thomas Ibbotson, who delivered an able and soul-stirring address on the Charter, and the benefits that would result from it when it was made the law of the land. He advised them to become united in the great work of regenerating the country in which we live.  Middleton Fields.—The Chartists of Middleton Fields met at the sign of the Three Pigeons. Mr. Joshua Brooks was appointed to attend and deliver a lecture; he attended at the time appointed, and acquainted them of the meeting of the Reform Club, at the house of Mr. James Sharp, the Queen Inn, Manchester Road, for the purpose of adopting Universal Suffrage, and requested them to allow him to go there, which they very kindly consented to.  WISBEACH.—The Chartists keep moving here. They have issued an address to the men of Wisbeach, which was re-published in the Chartist Circular. The Council have engaged the service of Dr. P. M. McDouall, to lecture for them on Monday and Tuesday next, and much good they hope to effect through his labours.",TRUE,TRUE,TRUE
515925,0.630133152,1847-08-28,star,"WEST LONDON CENTRAL ANTI-ENCLOSURE ASSOCIATION.—At the last weekly meeting of this association, at the Princess Royal, Circus-street, New-road, Aug. 23rd, Mr Worledge in the chair; Earl Stanhope and Richard Oastler, Esq., were elected honorary members for their handsome donations of books to the library of this society. A vote of thanks was also accorded to Wm. Howitt, for the gift of the first volume of his Journal. In the course of the evening more books arrived, and the meeting was adjourned until Monday the 30th, at eight for half-past, for the purpose of making such arrangements as shall render this society one of the most useful in the metropolis.  In Chowbent, which contains about 5,000 inhabitants, there is not a lawyer, although three county magistrates reside in the town, and petty sessions are held every fortnight.  GREAT STRETCH OF THE INTELLECTUAL POWERS.—There is a man now living in one of the Midland counties who has read Lord George Bentinck's manifesto from beginning to end. Strange to say, he is in the full possession of his faculties.",TRUE,TRUE,TRUE
260599,0.629205883,1846-06-13,star,"Upon this condition the masons considered that they were quite at liberty to make any proposition to their employers in reference to the hours of labour, or rate of remuneration they might deem advisable, without, in any way, violating the resolutions come to, and accordingly they waited upon Mr. Tomkinson, to propose to him, 'that in consequence of the great sacrifice the employers had caused the men to make without any just reason; they would expect one shilling per week advance on their wages, making 27s. per week, and be allowed half an hour each day at four o'clock to take refreshment (not 'for recreation' as stated by your correspondent.) This was the extent of the proposition, and in the presence of Mr. Rushton the same day, with Mr. Tomkinson, the request was lowered to half an hour at four o'clock for refreshment, (which is allowed all over Lancashire, except Liverpool) and the question of wages was set aside; therefore the statement of your correspondent in that respect is also untrue, to which Mr. Rushton can bear testimony.  I will now leave you to judge whether any agreement has been violated by the masons, and whether, after nine weeks' privation and loss, forced on them by their employers, they are not entitled to some compensation. The insertion of this letter will confer a great favour on the workmen, and oblige",TRUE,TRUE,TRUE
445034,0.629091978,1845-08-02,star,"THE NEXT CONFERENCE was appointed to be held at Manchester.  SIXTIETH DAY'S SITTING—SATURDAY, August 2. T. S. Duncombe, Esq., M.P., resumed the chair. The plan of Organisation of Trades was submitted as a whole. The clause in relation to reductions of wages being found informal, it was withdrawn and the following clause substituted:—  ""Levies.—'The Central Committee shall be empowered to call for such levies from the Associated Trades as may be requisite for the maintenance of measures, for the protection of industry, to which they may give their sanction; any trade failing to remit such levies without shewing sufficient cause, shall forfeit all claim to the assistance of the Association.'""  The election of officers was then proceeded with.  ELECTION OF PRESIDENT.  T. S. Duncombe, M.P., was unanimously elected.  —Mr. Duncombe said, that having looked at the rules and the men chosen to serve as the Central Committee, he could have no objection in accepting the office for the ensuing year, and hoped at the end of the year the labours of the Central Committee would be found to have conferred advantages on the working classes, and having accepted the office, he should be happy to devote so much of his time to their service as would not interfere with his Parliamentary duties. (Loud cheers.)—William Devon-shire Saul, Esq., was proposed as treasurer, and Messrs. Bush and Robson were appointed as a depu-tation to obtain Mr. Saul's consent.  Chairman of the Committee of Grievances.  Mr. Hill was proposed for the office of Chairman of the Committee of Grievances, and Mr. Lister was proposed for the office of Secretary of the same Committee.  The following were appointed as a Committee of Arrangements for the next Conference:—Messrs.",TRUE,TRUE,FALSE
906115,0.628016829,1851-01-18,star,"""....... and we feel firmly convinced that you will eventually find yourself abundantly consoled and rewarded, in the approbation and gratitude of all intelligent and well disposed persons amongst your fellow townsmen, and in your own consciousness of the signal benefits you will have conferred on the commercial community generally, by successfully resisting a formidable attempt to array labour against capital, &c.""",FALSE,FALSE,FALSE
28339,0.627883852,1843-04-22,star,"on it as a right, no matter what might be his condition and considered that to withhold it was a direct insult to their understandings as men. He condemned the conduct of Baron Gurney towards Mr. Jones at Leicester, and urged the necessity of a union amongst the people, in order to protect themselves from such insulting tyranny; and, after entering on various subjects, he concluded by seconding the resolution.  Mr. JOHN CHANCE, of Stourbridge, supported the resolution. He was warmly greeted on making his appearance, and said, he had not come there to make an effort at speech-making, but stood forward on that occasion to tell them that the time had now arrived when every man ought to exert himself to achieve those rights in which their happiness was involved. Persecution was the chief instrument of tyrants, but it could never drive a man from the assertion of just principles. He had himself been imprisoned for a short period, on a charge which was afterwards given up, and sent home covered with vermin from the filthy den in which he had been incarcerated; but, instead of cooling his ardour, it made him more determined to struggle against the system, which was the fruitful source of their misery. If men were actuated by the golden rule laid down in the Scriptures, peace and harmony would reign amongst mankind; but, by deviating from that rule, it was found that in proportion as the wealth of the country increased, the working classes were sinking in wretchedness. He did not blame those who possessed wealth; they perhaps thought they were acting right; but he did blame the working classes for allowing themselves to be so treated. At the present time there were thousands of human beings houseless wanderers, whilst thousands of houses were untenanted, and falling into ruin; that one fact was sufficient to show the deplorable state of society; even",FALSE,FALSE,FALSE
695092,0.626647353,1846-10-03,star,"the enactment of the People's Charter. Ernest Jones, Esq., will take the chair at half-past seven o'clock precisely. The following patriots will address the meeting, Feargus O'Connor, Esq., Mr. Samuel Kydd, Mr. Julian Harney, Mr. T. M. Wheeler, Dr. McDoual, Mr. P. McGrath, and Mr. T. Clark, assisted by several talented friends of the people.  SHEPPERD.—A discussion will take place on Sunday evening, in the Democratic Temperance Rooms, 33, Queen-street. Subject, "" Tithees, an abomination,"" the following persons will take part, Messrs. Marshall, Briggs, Seward, Taylor, and others. Chair to be taken at half-past 7.  DUNKIRK NEAR DAVYTNS.—A meeting will be held at Mr. Thomas Bond's, on Monday evening next, October 5th, at half-past 6 o'clock, to adopt the National Petition, &c. &c.  SLEAFORD.—The Branch of the Co-operative Land Society, meets to enrol members every Monday evening, at eight o'clock at the Rose and Crown, Tun Water Gate.  STOCKPORT.—Mr. Robert Wild of Mottram, will lecture at Stockport, on Sunday evening next, at 6 o'clock, subject, "" The Land.""  Mr. DOYLE'S ROUR.—Monday, October 5th, Glasgow; Tuesday, 6th, Elderslie; Wednesday, 7th, Johnston; Thursday, 8th, Solcross.  BRISTOL YOUNG MEN'S CHARTER ASSOCIATION.—The members of that society are requested to meet at Mr. Cook's, Sim's-alley, Broadmead, on Wednesday evening next, at eight o'clock.",TRUE,TRUE,TRUE
77953,0.626491666,1842-02-26,star,"If it be asked what we advise, we reply briefly— Have nothing at all to do with “Extension” or Corn Law Repeal. Suffer no resolutions on these subjects to pass at any public meetings. Negative them as fast as they are proposed, and stick to the Charter, and the Charter only. In this advice we are sustained by the delegates of South Lancashire, from whose excellent address we give the following passages, commending them to special notice :—  “Brother Chartists, we emphatically call upon you to do your duty. At public meetings be firm, resolute, and determined. Allow fair discussion. Act as becomes men seeking your liberty; raise no clamour or confusion,—let the middle class have this part of the business to themselves,—and at all and every risk stand upon your Charter. At all meetings publicly convened, be at your post. And the best way to test the honesty of the middle class is to enforce your amendments for the Charter. Do not be juggled, allow no compromise, but by sound argument and reason defend at every hazard the principles which it contains.",FALSE,FALSE,FALSE
742722,0.624484479,1845-05-31,star,"that land were to be put into a state of cultivation. (Hear, hear.) The great evil of this country was that the poor man was driven off the land; there was no land for the labour of his hands. The consequence was, that the manufacturing industry of the country was overpowered by the number of superfluous hands that were poured in upon it. (Hear, hear.) He did not wish further to trespass on the attention of the house. He had only addressed them on this occasion in the hope that they might be induced to take the claims and wishes of the people into their consideration, more especially their claim to a share in the making of the laws, and in sending representatives to that house. The hon. gentleman concluded by moving, as an amendment to the first resolution, that after the word ""opportunity"" in that resolution, these words be inserted, ""to give immediate attention to the claims of the people, so repeatedly urged in the petitions of the people for an extension of the Parliamentary suffrage, as well as""—after which the rest of the words of the resolution to follow; and ""that resolutions 4, 5, 6, and 8 be omitted.""  Mr. W. Williams seconded the amendment.  Sir James Graham observed, that he should have risen immediately after Lord John Russell, to move the previous question upon his first resolution, had it not been for the consideration that by so doing he should have been acting discourteously towards Mr. S. Crawford, who in that case would have been prevented from proposing the amendment which he had placed on the notice book, and which he had just submitted to the consideration of the house. The ordinary form of the motions submitted to the house gave them some notion previously of the subjects which they had to discuss; but that of Lord John Russell had thrown the house into a maze of confusion, as to the topics",FALSE,FALSE,FALSE
167689,0.624385655,1848-02-12,star,"A meeting of the members of the National Land Company will be held in the Union Hall, Blackfriars-street, on Monday evening, March 6th, at half-past seven o'clock, for the election of officer-bearers, and on other business of importance.  SUNDERLAND.—A tea party and ball will be held in the arcade in this town on Monday, the 6th of March, in aid of the fund to enable Mr O'Connor to maintain his right to represent Nottingham. Every arrangement has been made to make it the most brilliant and attractive thing of the kind that has ever taken place in Sunderland. Tea on the table punctually at seven o'clock, after which addresses, songs, and recitations will precede the ball at ten o'clock. A quadrille band has been engaged; auto-rooms prepared, and every accommodation arranged, calculated to minister to the comfort, convenience, and enjoyment of each individual. Tickets (one shilling each), may be obtained of Mr Arnott, bookseller, High-street; Mr Warwick, merchant tailor, Union-street; and at the Association's rooms, New Town, and Numbers Garth. No tickets will be sold after Wednesday, 1st of March.",TRUE,TRUE,TRUE
578846,0.624319792,1849-08-18,star,"If we required proof—strong and irrefutable proof—of the horror and dismay with which this HAPPY UNION has struck, nay, paralysed, the monopolists of power, we discover it in the comment of our DAY PUPIL of PRINTING HOUSE SQUARE, upon the glorious meeting of a r o c c i o n s t a b l e t h a t t e n d e d t o b e a n a n t i c i p a t i o n o f a n a n t i c i s m",FALSE,FALSE,FALSE
50456,0.623377502,1843-07-22,star,"THE MANCHESTER CHARTISTS and MR. RAILTON. In relation to the letter inserted a fortnight ago from Mr. Railton, we have received the following explanation from the Manchester Chartists, which we have pleasure in giving:—  SIR,—Having seen your remarks upon the letter sent for insertion in the Star by Mr. Railton, we feel bound in justice to the Chartists of this locality to give a proper statement of the circumstances connected with the case. In so doing we shall confine ourselves to a plain statement of facts, leaving our friends throughout the country to judge how far you are justified in your animadversions.  We do not attempt to deny the fact of Mr. Railton's having to pledge his tools in order that he might be enabled to meet his expenses to London. But Mr. Railton did so without the knowledge of either the Council or members of the Carpenters' Hall Locality. True he had made application to the Defence Fund Committee; but they decided that his presence in London was unnecessary, and consequently refused him money for that purpose. Mr. Railton therefore pledged his tool chest, and took his departure before either the Council or the members became acquainted with the fact. But on the Sunday following, the case having been investigated, a resolution was unanimously agreed to, that the amount of money received by Mr. Railton in lien of his chest should be taken from the Association funds for the purpose of redeeming it. It was then discovered that Mr. O'Connor had advanced thirty shillings to Mr. Railton; that sum was consequently handed over to Mr. O'Connor and the remaining twenty shillings was transmitted per post to London; and we have Mr. Railton's admission that he received the money.  By inserting this letter you will oblige the Chartists of Manchester.  D. DORAVAN, Chairman, J. MURRAY",FALSE,FALSE,FALSE
284599,0.622773588,1844-07-27,star,"O’Connor had shown from history the sad fate of many of the oppressors of Ireland. Sixty were enrolled as associates. A vote of thanks was passed to the Chairman, and the meeting, in which much enthusiasm was shown, dissolved.  Liberator’s Ward.—On Monday evening, a large meeting was held at the Philanthropic Institution, High-street, Shadwell. The Hall, which is capable of holding between two and three thousand persons, was respectably filled. The agitation in this district is under the guidance of the Revs. Messrs. Moore, Foley, and Flanigan, of the Catholic Chapel, Virginia-street, who have kindly given the use of the Teetotal Hall every Monday evening, for the use of the Repealers of this district. Mr. O’Mahoney was called to the chair, who opened the business of the evening by handing in several subscriptions. Mr. Reading, on rising, was loudly cheered, and said he fully agreed with the advice of their American brethren to those of their Irish brethren, which had just been read by their talented warden, Mr. Roche, that the agitation should be carried into England by means of lecturers, pamphlets, and the press. He must beg to acknowledge that Repeal was much an English as an Irish question; and he trusted that the same spirit of conciliation would be observed on this side of the water towards the Englishmen, as was shown upon the other towards the deluded Orangemen. In the locality in which they were now situate great numbers of their Irish brethren were employed in the St. Katherine and London Docks, who were compelled to seek employment in them on account of alien laws and alien legislation. They had only to convince their English brethren of the necessity of their joining them in the glorious struggle for nationality, and when once convinced of the benefits to be derived",TRUE,TRUE,TRUE
334730,0.621982813,1841-10-23,star,"The tricks to which these Anti-Corn Law gentry are compelled to descend to get an audience together to hear their fallacies and sophistries, is good evidence of the progress of sound and honest enlightenment on these subjects among the working men. In this placard, the words ""Public Meeting;"" ""People's Charter;"" and ""by Mr. Hill,"" are printed in the largest type that could possibly be got into the breadth of the sheet; doubtless with the idea of inducing parties to attend, from the supposition that it was a Chartist meeting, to be addressed by the Editor of this paper. We have not heard the result of this palpable ruse; but it requires not much penetration to see that it is eminently calculated to defeat itself; because parties who might have been thus entrapped were not likely to be long in discovering, or slow in resenting, the cheat practised on them. The people are not now to be led by men. Past services and established reputation are not now received as substitutes for principle. If the Editor of the Northern Star should presume to prate the nonsense of the ""Daily Bread Society"" to any meeting of the men and women of Manchester, he would be very deservedly treated with as little ceremony as we dare say was bestowed upon this pseudo ""Bread Eater's Advocate.""  The tail of the placard tells us, that the ""Mr. Hill"" therein referred to, is the author of ""Daily Bread"" and the ""Bread Eaters Advocate,"" &c. &c. Two numbers of this ""Bread Eater's Advocate"" have been sent to us by some friend, whom we thank; and their contents induced us to buy the book referred to under the title ""Daily Bread."" We find it to be a ridiculously insidious plot to take advantage of the extensive",FALSE,FALSE,FALSE
213863,0.616849005,1843-02-25,star,"This trial is one of the most important ever had in this kingdom, in connection with the people's political movement. So we consider it, and as such shall treat it. Four eminent Counsel have been engaged for the Defence: one Serjeant, two Queen's Counsel, and one Barrister. Their names are, Serjeant Murphy, D. Dundas, Q.C., W. H. Watson, Q.C., and Charles Wilkins. The trial will take place before Baron Rolfe. The names of the parties included in the Indictment, and who are to be put on their trials, are:—",FALSE,FALSE,FALSE
661865,0.613996029,1842-04-16,star,"“ That in the opinion of this public Vestry, the alarming distress which now prevails throughout the country has been caused by the bad laws, and legislative mismanagement of our present legislators, and that the only remedy for the present system of class legislation, is by giving to the people a full, fair, and free representation which will restore trade to a safe basis, ensure plenty to the operative, protection to the capitalist, and prosperity to the country.  Mr. ELGAR had great pleasure in seconding the resolution. They might rest assured that no good laws would be enacted until the whole people were represented; those who now sent representatives, sent those men who would look to their interest regardless of the general benefit of the country. Thousands, yea millions, were actually starving for want of the common necessaries of life; were willing to work, but utterly unable to obtain it. This distress had now reached the middle class, and it was their bounden duty to unite with the working men to give to all that political power which by nature they were entitled. They (the middle class) must of necessity come over to us and agitate for this great principle, and we shall then be able to get up such an amount of public opinion as shall force the government to accede to our demands. If the working men were represented in the House of Commons, did they suppose that many of them would be dying, as our coroners' inquests now proved that they were, of hunger and starvation in our streets? No, they would then elect men who would legislate for the good of the whole people.",FALSE,FALSE,FALSE
157668,0.613045514,1847-01-09,star,"Every man employed by the society should consent to be a full member paying two shillings a week, to be applied to the purchase of land for the location of the subscribers; or, if they please to sell, those who were willing to buy. These apiaries, if properly worked, would soon develop the strength, the power, the value, and the knowledge of the Trades. Their House of Commons would present an attraction to the juvenile sentator, to the manufacturer, the aristocrat, and the shopkeeper; while their coffee house would be the resort of men who would find a wholesale check upon licentiousness; and the profits they would make, after the payment of generous wages, would speedily convince their fellows of their value to others, and induce them to look for that system of representation which would confer it upon themselves.",FALSE,FALSE,FALSE
751222,0.611538649,1851-09-13,star,"measures, have spoken against the policy of the present Government, which they declare to be in direct contradiction to the principles of liberty, justice, and humanity which have been the boast of the British nation. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They have been driven from the parliamentary representation of their country, and have been compelled to seek a refuge in the press, and to appeal to the people. They",FALSE,FALSE,FALSE
468886,0.611284137,1843-07-29,star,"DELEGATE MEETING—According to announcement, the delegates from the different localities met last Sunday, at the house of Mr. James Haslam, Seven Stars Inn. Previous to commencing business, a delegate from Blackburn, arrived with information that a camp meeting would be held on Sunday, July 30th, on Bull Hill, when the delegates from Bolton district agreed to relinquish the design of holding their contemplated camp meeting, but would join that to take place on Bull Hill. The people of Bolton district are therefore requested to attend. Mr. Dixon is expected to address the men of Bolton, at the Glebe Inn, Turton, at eleven o'clock, and from thence to proceed in a body to the place of meeting.  ALMONDBURY.—At the usual weekly meeting held on Monday evening July 24th, the following resolution was carried unanimously:-""That the thanks of this meeting are due, and are hereby given to Mr. O'Connor for the able and judicious manner in which he has disbursed the defence fund; and to Mr. Mr. Roberts, for his able exertions during the Chartist trials."" It is particularly requested that as many of the members as can possibly attend will do so on Monday evening next, as business of importance will be brought forward demanding immediate consideration.  LEAMINGTON.—Mr. O'Neil delivered three lectures in the old chapel, Clements-street, on Monday, Tuesday, and Wednesday evening, last week; the room, capable of holding from 600 to 700, was crammed to suffocation each night. On Monday night, the subject was ""the Sacredness of Human Life."" The other two lectures were on ""the Anatomy of the Human Frame,"" illustrated with magic lantern plates.",TRUE,TRUE,TRUE
641201,0.608815312,1841-02-27,star,"Public Meeting at Birmingham.—A meeting was held on Thursday evening last, at the Christian Chartist Church, Newhall-street: A lecture was delivered by Mr. O’Neil on the “Poets of the People,” in the course of which he read several beautiful and soul stirring passages from Southey’s “Wat Tyler” and also quoted largely from the writings of Shelley and Byron. At the conclusion of the lecture, Mr. T. F. Green commented on the manner in which the lecturer had treated the subject, and was replied to by Mr. Collins. After which, Mr. George White addressed the meeting. He stated that he had come to that meeting on important business, connected with the Chartist movement. He had that evening received a circular from the Secretary of the Executive Council at Manchester, requesting him to call a meeting for the purpose of electing a Delegate to attend at Manchester on the 30th for the transaction of important business. He had no other course to pursue than the one he had already taken, as the National Charter Association would not have another meeting until after the time appointed for the meeting of delegates. He thought it his duty to lay the circular before them, as he understood that the persons attending that place were Chartists, and also as the meeting in question was called for the purpose of removing the objections held by a portion of the Chartists of Birmingham. He therefore thought it highly necessary that a meeting should be called and a Delegate elected. Mr. O’Neil objected to the recommendation of Mr. White, as a meeting could not be legally called for the election of a Delegate without five days’ previous notice, besides there was but one day in which the notice could be given, and that would not be sufficient time to take the opinion of the people. Mr. Collins coincided with Mr. O’Neil as to the shortness of the notice, and moved a",TRUE,TRUE,TRUE
45378,0.608596981,1843-03-04,star,"DUBLIN.—CHARTISM TAKING ROOT AMONGST THE MIDDLE CLASSES AT LAST.—EIGHTEEN CITIZENS ADMITTED MEMBERS OF THE IRISH UNIVERSAL SUFFRAGE ASSOCIATION.—The usual meeting of the Irish Universal Suffrage Association was held on Sunday last. At two o'clock the chair was taken by Mr. Henry Clark. Mr. Dyott read the minutes of the last day's proceedings and the rules and objects of the Irish Universal Suffrage Association. He also read a letter from Mr. Jas. Williams, of Bishopwearmouth, as well as several other letters. Mr. Dyott moved, “That Mr. J. Turney, cabinet maker, be admitted a member.” Mr. D. Denny seconded the motion, and took that opportunity of expressing his deep regret for the language he had used on the previous Sunday—(hear, hear, and cheers). He had altogether mistaken the objects of the Association and the motives of those whom he opposed. He saw his error, and he now pledged himself to co-operate heart and soul with that truly national and democratic Association—(great cheering) while at the same time he begged to be distinctly understood that he reserved to himself the right of opposing any proposition of which he did not approve. He hoped that he should never again be in the warmth of debate, or otherwise be led into the use of unbecoming language—(hear, hear). Mr. O'Higgins said that he had seldom risen in his life with more sincere pleasure than he did upon the present occasion. He had taken a part in politics from his infancy. He had belonged to many associations, but he never had seen the real, the true, and genuine principle of democracy carried into practical operation in any of them—(hear, hear). There was a leaning to classes and higher orders in them all, even in the Trades Political Union. However on the present occasion a",TRUE,TRUE,FALSE
648480,0.607964218,1841-04-17,star,""" Mr. O'CONNELL would take the opportunity from that spot of calling upon his countrymen in England totally to avoid any connexion with the Chartists. Their advocacy of Repeal would tend most to impede it, and THE SUCCESS OF CHARTISM IN IRELAND, which was impossible, WOULD ALONE MAKE HIM ABANDON HIS PRESENT AGITATION. (Hear, hear.) He understood that there was an Association about being formed, at the head of which were Messrs. Lovell, Collins, and Cleave—three of as good men as were in the community—having for its object HOUSEHOLD SUPRAGE and SHORTENING THE DURATION OF PARLIAMENT, and perfectly UNCONNECTED WITH FRANCIS and his wild associates; and instead of impeding reform in England, this Association might be made exceedingly useful UNDER PROPER MANAGEMENT, and the guidance of the men whose names he mentioned. (Hear, hear.)  Now, then, is the cat out of the bag? Are the ""New Move"" men satisfied with their distinguished and consistent patron! and what say the people to the connection!!  Do the people set for what and for whom the ""Two Hundred and Fifty Thousand Four Hundred and Eighty Pounds,"" are to be raised? !!",FALSE,FALSE,FALSE
330117,0.60715878,1843-02-25,star,"""Feargus O'Connor, Esq., and may his disinterested services be duly appreciated by a grateful people.""  Mr. O'Connor, on rising, was received with the most deafening cheers. After these had subsided he said, Mr. Chairman, ladies, and brother Chartists, it is now four years since I stole a march from the assizes, and I told you then that I was going to be tried. Well, I am now going to be tried again. Despots and despotism are foolishly endeavouring to put down truth by persecution. Despotism and despots are warring against each other and, like Kilkenny cats, will devour each other. This is the sixth prosecution that he (Mr. O'Connor) had had to undergo in five years, and surely that was sufficient. The system cannot hold out much longer, and unless a change be speedily brought about, not all the powers of faction can keep the machinery of Government moving. The Bank of England could at present boast of five millions more of bullion than ever they had, and the poverty of the country had",FALSE,FALSE,FALSE
626242,0.606275141,1843-04-29,star,"Believing, as I do, that the factory question will never be satisfactorily settled whilst the system of ""relays"" is continued, I am anxious to rescue my friend Sadler's memory from the suspicion of his having ever acquiesced in that impolitic system. No man opposed it more steadily than Sadler—it was obtained in direct contradiction to his wishes. In his letter to the Commissioners, on that subject, he said:—  ""Relays!—the very term is disgusting; 'the comparison between the management of human creatures and that of cattle is,' as Hume says, 'shocking!' But even in any such comparison, the physical condition of the infantile labourers, under the 'relay' system, would sink infinitely below that of the brute.  ""The question is, whether the system, as now pursued, is injurious to the growth, destructive to the health, and fatal to the life itself, of multitudes of human victims, in the beginning of their days; and not whether Mr. This, or Mr. That, may get £20,000 per annum, or only two-thirds or half of that sum, by those infant 'gangs' which the legislature of England, to its eternal disgrace, has too long trusted to his 'tender mercies.'  ""But attempt such a measure, and, without professing the gift of prophecy, I venture to prognosticate that a struggle will commence which every friend of humanity and his country will have to deprecate.""  That 'measure' has been 'attempted'—that 'struggle' has 'commenced.' The distress of the manufacturing population, which has issued in the late out-breaks, is a warning to be remembered—an evil to be deprecated.",FALSE,FALSE,FALSE
340773,0.604333639,1841-04-24,star,"CAERLEON (Monmouthshire).—GREAT PUBLIC MEETING.—DEFEAT OF THE WHIG POLICE ADVOCATES, AND GLORIOUS TRIUMPH OF THE CHARTISTS.—Some time ago, a requisition was drawn out by two well-known characters, and taken round the town to obtain signatures, for the purpose of calling a meeting to introduce a police force into our peaceably disposed town. Most of the Whig party signed the requisition; others, not aware of the nature of the requisition, allowed their signatures to be attached to it. On Sunday, the 11th of April, a notice was placed on the church door, announcing the meeting to take place on the following Wednesday, signed by the churchwarden. The late Mayor (once termed the “Prince Bishop”) boasted of his having obtained all the respectable gentlemen’s signatures in the town, and those who refused were the rag-muffin Chartists, who were not worth noticing. The Chartists determined to retort with equal severity on his Worship the term he had so misapplied to them, and mustered all their force to the place of meeting, headed by Mr. J. Brown, sen. Shortly afterwards, the “Prince Bishop” and the tyrant king made their appearance. The inhabitants were then waiting for the magistrates to come, before they commenced the meeting. During the interval, the Chartists and Tories were busily employed discussing the subject, to the great advantage of the former. Presently, Sir Digby Mackworth and T. Pothergill, Esq., magistrates, entered the room. T. Pothergill, Esq. was called to the chair, and he opened the meeting by introducing the subject, and giving his own opinion, which was in favour of the police. He was followed by Sir Digby Mackworth, who in the course of his address endeavoured to",TRUE,TRUE,TRUE
259617,0.603367865,1850-07-20,star,"Should not reason and common sense have dictated to the noble Earl of Carlisle and the government, that the objections thus raised should have determined them the more to persevere with the bill, seeing that the cause of such opposition arose, without doubt, from a fear of the inspection? Hence a sure criterion of its utility. Yet, instead of this, we find that attention is given to the objections, and the bill altered—or, as they term it, amended to suit the whim and caprice of such interested parties. The deputation have taken the earliest opportunity of waiting upon the Earl of Carlisle to remonstrate with him on the matter, but whether he will attend to the recommendation of the deputation, or not, remains to be seen. The noble Earl did not offer any serious objection to reinstate the original matter in the bill, but as it will again be brought before the House on Thursday night, a short time will try it.  The deputation have determined to appeal to the miners throughout Great Britain to summon courage to battle this question with the capitalists; to afford, by their contributions to the deputation, the means of watching the further progress of the bill, so as to ensure, to the utmost extent possible, an efficient measure; and if those means are not forthcoming then, the miners can only blame themselves for all the calamities of this nature which may hereafter befall them.  We trust they will see it to be their duty to help forward this cause of humanity.  Any correspondence may be addressed to Mr. D. Swallow, No. 2, Northumberland-court, Charing-cross; or to M. Jude, British Coffee-house, Agar-street, Strand, London.",FALSE,FALSE,FALSE
452560,0.603197396,1840-09-12,star,"LONDON.—At a meeting of the members of the East London Democratic Association, the following resolution was unanimously adopted—Proposed by J. Pickersgill, seconded by W. Wilkins, “That the sum of ten shillings be voted from the funds of this Association, for the wives and families of the imprisoned Chartists.”  SUNDERLAND.—A public meeting was held in the Co-operative Hall, Lambton-street, on Friday evening week, to elect two delegates to the delegate meeting, which was held on Tuesday last, and also to nominate the individuals thought suitable for the Town Council. A list of those nominated is to be laid before each class by the leader, and each individual composing that class to give in a ballot-paper of nine persons, whom he wishes to be appointed. A meeting was fixed to be held on Thursday evening last, when the election will be declared and the report of the delegates submitted to the meeting. A resolution was put to the meeting, and carried unanimously, that the appointment of a missionary, the total abstinence plan, the connexion of benefit societies with Chartism, and the formation of Youth's Chartist Societies, &c. be recommended by the delegates.",TRUE,TRUE,TRUE
